batch_id,ph_setpoint,temperature_C,rpm,DO_percent,feed_rate_day3_mL_h,feed_rate_day5_mL_h,inoculation_density_E6_cells_mL,glucose_setpoint_g_L,harvest_VCD_E6_cells_mL,duration_hours,aeration_rate_vvm,pressure_bar,agitator_tip_speed_m_s,bioreactor_id,raw_material_lot_supplier,operator_shift,media_lot,deviation_reported,feed_strategy_alternative,ambient_humidity_percent,batch_sequence_number,lab_room_id,osmolality_mOsm_kg,seed_train_age_hours,antifoam_addition_mL
B076,7.330219770001514,37.02061171666262,127.73035204720155,,33.616989558868205,44.67354815218518,0.7501934380957304,4.677780710337299,13.841456602946211,169.90608841105097,0.3334290748913789,0.62,1.6365809341148865,BR-2,Supplier_C,Day,Lot-003,0.0,0.0,37.31681017773769,76.0,Lab-201,310.51783203382985,78.35131689685089,3.6746858648725205
B077,6.831326674399239,37.0327480120278,108.05085463832083,45.637624013425516,39.66083908385599,42.80423850272435,0.7761436487062929,3.321045743819142,15.978651493212162,168.26668973765504,0.32084352426213414,0.7852240421021492,1.4175865214824541,BR-2,Supplier_A,Night,Lot-002,0.0,1.0,54.830730729897596,77.0,Lab-201,320.8236393967577,64.18932157551895,4.359288133514141
B078,7.1357066500245026,37.35056588906177,,34.31863627817069,34.010346628956135,42.2257658821537,0.6548903693678138,4.7302543642334145,15.54528174816562,153.35687607150706,0.39233635189498767,0.8495486447759923,1.4843145619175977,BR-4,Supplier_B,Day,Lot-007,0.0,0.0,47.6289413562543,78.0,Lab-102,321.2741251289884,70.76132544953677,4.248627563693029
B079,7.087492047482422,37.28499287761973,138.44649186336957,46.9050620980171,34.54333398424766,50.515358975584654,0.7445954670256625,5.646599104250792,,176.10410429107364,0.41305276065849433,0.7805422523595271,1.5643348427789496,BR-3,Supplier_B,Day,Lot-005,0.0,0.0,40.09759984341384,79.0,Lab-102,325.66779816485575,78.14854040250464,4.755026374120024
B080,6.87357149538434,36.85371997021409,116.19163842112789,32.50930220211412,42.259720871259546,47.66339452567745,0.7325667417688566,4.350608935897274,14.128966142519005,165.1522488218425,0.3982892772203702,0.9748304946823287,1.7093501895715613,BR-4,Supplier_A,Night,Lot-007,0.0,0.0,53.46838199681615,80.0,Lab-102,332.08271366718037,69.49038965781715,2.716131474954935
B081,7.061931300634649,36.464527942398696,148.9150437488358,36.437803814124614,37.78803955986123,50.236362919119756,0.9125839911714303,4.74289432124303,16.79623547498509,156.00162014305852,0.335480044899647,0.821070065017269,1.4532642214112734,BR-4,Supplier_A,Day,Lot-008,0.0,0.0,42.516409521645016,81.0,Lab-102,326.9503046924683,68.55798185484949,4.09092032257104
B082,7.248253390629689,36.78831269104619,121.97696176188384,51.124955474656616,47.568064230620564,45.94283451834379,0.9170945573188292,5.163706931218969,15.365429114559014,176.69905702918487,0.41726166631502665,0.9232823244147308,1.2552184860750926,BR-2,Supplier_A,Night,Lot-009,0.0,0.0,35.74799498390214,82.0,Lab-201,303.7891312302245,78.98097488583885,4.58845196168658
B083,6.971717493228412,36.97603091818368,126.8964341225752,47.88154113885938,35.347721367133936,49.335798772001674,0.802502745029342,4.509825574985151,11.426683472947511,171.6310801443654,0.33908764900974014,0.8409136330183974,1.2433444051970863,BR-5,Supplier_C,Night,Lot-007,0.0,0.0,55.16977831375306,83.0,Lab-201,304.1575866410847,70.16278752617072,5.155939334625123
B084,6.725446723149443,36.82927086411371,141.40249278198328,52.41178802780104,43.49634982860969,43.27748316448725,0.7729552244955121,4.2804718963076835,15.942359734577042,154.61912207246877,0.35131537453674894,0.8861125847914606,1.3484939093270187,BR-1,Supplier_B,Day,Lot-008,0.0,0.0,42.7032240834711,84.0,Lab-201,314.0907422824821,78.62697015123341,2.8719945667420914
B085,7.02683869123406,36.69773706217282,123.57232539432104,40.09827931418896,38.5357737712678,60.49325696916206,0.8367909174446936,3.348344977953036,12.113856630640276,181.99464556231953,0.32808255614028986,0.842339324314685,1.3398931650880102,BR-1,Supplier_C,Day,Lot-008,0.0,1.0,43.72880727832968,85.0,Lab-102,309.585895713127,74.5737923467632,3.516780385859943
B086,6.867563842937348,36.988509685239464,109.97187223171039,33.934258111062626,42.37677905359328,35.80845229320176,0.722010987105331,4.952544895667235,17.607528753914213,171.92917631529573,0.4515637091758617,0.9295027705522849,1.5252622786208145,BR-1,Supplier_C,Night,Lot-008,0.0,0.0,47.32944016279342,86.0,Lab-101,301.3400792764687,69.94293208254098,0.21465524789732404
B087,6.968378631040501,36.72361479050628,120.68327057966852,40.3169396205076,35.540632884685294,54.1960926031594,0.682380150139907,4.5377573746491064,16.753017447650254,165.9082349593746,0.4148381847565042,0.824475148010592,1.3597791754243833,BR-4,Supplier_B,Night,Lot-008,0.0,0.0,56.140713782320915,87.0,Lab-201,309.69969846992404,74.87814318358518,3.1299532453911163
B088,7.768844401787024,35.68868256035387,67.92988079966925,,20.806001877753978,54.89139842968631,0.7071734549289139,4.04302388173651,15.137748047020482,197.73373119477347,0.413274635662338,0.8596896566471028,1.4375592064286074,BR-3,Supplier_C,Night,Lot-004,1.0,0.0,47.160298326930494,88.0,Lab-102,309.30584479657153,73.92269708307623,3.2658191498405396
B089,6.722982601117208,37.0090084920062,105.62310017358121,42.55292101438007,37.36475616385586,40.46096776122364,0.7438224203234252,4.669628190652731,14.845912255559625,167.43368005446678,0.44859662816283474,0.8493066346920034,1.4261462584028721,BR-1,Supplier_A,Day,Lot-003,0.0,1.0,37.407062990838156,89.0,Lab-201,306.93782712286554,78.12529692601484,2.57258168856558
B090,6.739181498922278,36.759302596954775,118.93001514391013,49.93576335129691,33.40168586834817,60.49027846861382,0.6803831440249274,4.2789758037566,,165.7472523240637,0.5346957086531298,0.7969371633498145,1.479518742264321,BR-3,Supplier_A,Night,Lot-010,0.0,,51.35101603289744,90.0,Lab-102,311.2105261661399,68.7099267728099,4.2318570103257125
B091,7.1167720303945945,36.98543653614242,113.09369487203077,39.47110702497588,41.64144844019964,52.47068683914457,0.8394471470875449,4.309365627886461,15.992752693080062,160.0572989558021,0.28599256428494146,0.8523985855139741,1.7616006930436996,BR-1,Supplier_C,Night,Lot-005,0.0,0.0,,91.0,Lab-201,329.14141020382,72.24723640068972,3.9216763951366245
B092,6.935910634689458,36.99562140799824,133.0922930862492,44.46424130262047,41.576369530681006,52.312403544348925,0.907565880854045,4.933460135859789,13.684288027183465,171.23665395376372,0.33938928805175905,0.9987508996958145,1.6559116143088828,BR-4,Supplier_C,Day,Lot-007,0.0,0.0,62.10339177223573,92.0,Lab-102,317.3908564949909,71.63090592237218,0.8371005713913444
B093,6.568346018472298,36.50119984961795,122.41534249022307,35.07960995395776,41.26455082198062,46.182144215668195,0.629548203904211,3.863889673771885,15.018253715407766,170.28942670591582,0.3461103703704012,0.7983682446323646,1.5525807064441606,BR-3,Supplier_A,Night,Lot-003,0.0,0.0,46.99104222401688,,Lab-201,344.66170891266563,76.2248888498387,4.301711157022459
B094,7.171271926589465,36.7315656066471,118.60645101022916,45.15222094630669,46.45331109654705,44.58802997157861,0.823015445345924,5.176023407340567,16.418255606342793,166.1321212590074,0.3332049207689519,0.8535571914282598,1.476235795107066,BR-2,Supplier_B,Night,Lot-006,0.0,0.0,29.11971601681067,94.0,Lab-201,317.0460982322358,65.84892483333495,2.700346216895362
B095,7.079026555949364,37.40322192897076,120.72581683252909,42.02175985129946,45.97139640679967,44.63884262424255,0.7936077045680396,3.8312726102848775,13.264025604243702,158.89012281519157,0.3207329213817958,0.9206223160695554,1.4806827749403166,BR-2,Supplier_B,Day,Lot-007,0.0,0.0,49.85891977724539,95.0,Lab-101,311.51921071275297,78.10186228942713,4.679964542866721
B096,6.901502531673433,36.493272170543,124.67746422087399,36.75130663200838,35.93780420582976,48.53844887607686,0.8609810422644163,4.2355142254046045,13.144375972020471,167.16936868749465,0.3635190814769549,0.9112202624755423,1.602439435192312,BR-4,Supplier_C,,Lot-008,0.0,0.0,62.55678233808183,96.0,Lab-102,315.0495945918584,74.7979726330225,2.2054082531798684
B097,6.792970562009517,36.159170942860314,129.40177039627736,40.34919446477603,40.05178775138798,55.10771078772032,0.8184473478275693,5.657620406736617,11.87239594240619,165.37181092814075,0.3130867956590827,0.8209373134175492,1.6434670517363665,BR-2,Supplier_B,Night,Lot-007,,0.0,59.607362308363115,97.0,Lab-102,318.0779037413225,64.09844955820232,4.042009153943316
B098,7.1804454213365805,36.24835419636512,,40.71076977439345,34.57019620907983,47.178542416099226,0.6455680864082043,5.220045118903332,12.158159958522422,153.9987311313922,0.39842733021455773,0.629328903763411,1.4047811990239039,BR-1,Supplier_A,Day,Lot-005,0.0,0.0,,98.0,Lab-201,320.2230474860528,79.249576952883,3.6035713395588918
B099,7.0928831120608775,36.91018848130183,109.50094840854473,40.108914094640326,38.128454238630056,40.075616449607615,0.6685132841371401,4.653682195872491,10.477530314828694,152.75368883808233,0.38284340767857383,0.8613362254918773,1.5558369208982772,BR-1,Supplier_A,Day,Lot-012,0.0,,38.84191851694829,99.0,Lab-201,339.9205359103083,85.40455848478639,4.4243426389304625
B100,7.458868410883134,36.910821047311444,135.25615058483035,54.39938869587378,34.701378029846246,51.35877590550237,0.8235308290701967,4.082708381474331,16.105623335834164,171.08638040928793,0.40645657656200107,0.6424420593101557,1.2249408690139156,BR-5,Supplier_A,Day,Lot-007,0.0,0.0,54.297219167814234,100.0,Lab-201,304.85615442026915,78.01100381729644,4.174576188711885
B101,7.105633947770489,36.8588362006012,117.05195753354323,41.31087798384484,46.91038670024828,51.98747985156615,0.9434537103694611,4.308900231315058,18.479611992582097,142.5830051645348,0.4079250648401039,0.9375949784752984,1.5838742054672956,BR-5,Supplier_B,Day,Lot-010,0.0,0.0,41.224043682106306,101.0,Lab-102,325.3085526981328,80.56190860335882,3.6427701549699636
B102,7.099786565427163,37.324966440124975,104.99789488883751,40.292727228758636,40.0003398268863,,0.5542975154748396,4.640301423022133,17.635723675634672,167.84869474265133,0.4131653769384672,0.8335579096954608,1.6719438787133898,BR-4,Supplier_C,Night,,0.0,0.0,48.79431519533539,102.0,Lab-102,317.49300717136947,72.51222828961554,1.8492187603380574
B103,6.999952972580458,35.96450794841397,127.32575251259726,27.31784329672901,36.80083979542568,50.84574289241239,0.8614871895761895,4.620637777786778,10.922614125021664,161.69725248021558,0.35946250847468647,0.8999739215897591,1.50518901969906,BR-2,Supplier_A,Night,Lot-007,0.0,0.0,36.81638057008214,103.0,Lab-102,296.14682708915257,62.03097048156894,1.9319088511545561
B104,7.177019656096142,37.03857685605079,127.56043767239224,35.740548536143656,44.56490214521007,44.23896715397425,,4.55002098870572,16.09468027742364,177.7742194619192,0.49666288714485174,0.7478311089455159,1.840644319382417,BR-5,Supplier_A,Day,Lot-011,0.0,0.0,41.84435388093827,104.0,Lab-201,324.24838538513717,60.935277292994854,3.1825582852708934
B105,7.142515336224668,37.44650337063125,103.63141691291952,40.15848602880553,26.061615246125236,39.96157041365123,0.8016368948552544,4.583042117253698,17.628633969831824,161.5587861176151,0.39289371140651536,0.6957994021359956,1.409001848410232,BR-4,Supplier_A,Night,Lot-002,0.0,0.0,41.590026421091075,105.0,Lab-101,330.21148272964683,73.53049226320655,3.9884081624985783
B106,7.255310501541735,36.505276732287896,124.75378058556328,37.1990312667635,26.922435728240906,40.35674270083493,0.8860242995231729,4.482093689662187,13.495018042374939,171.93535792826705,0.2775633386056363,0.8408603507312933,1.584790466448522,BR-4,Supplier_C,Night,Lot-012,1.0,0.0,54.18844224114093,106.0,Lab-102,304.71388315467084,68.44812715362012,3.148452873921236
B107,6.936161874645289,36.767067720873534,130.82699710914048,51.67195315364458,42.37711260370875,35.36948888502393,0.7356317102922637,3.8069116953979925,14.72318434743011,162.4277754288599,0.32486933398285806,0.8173117248035086,1.5442680405334472,BR-3,Supplier_C,Day,Lot-011,0.0,0.0,53.405752973357245,107.0,Lab-101,314.8927935852964,66.5125423300359,4.8752967028112515
B108,6.951626654870087,36.63648782896998,126.49263742047516,40.84543557222647,38.33257646464553,47.54016597504867,0.8056760560867747,4.3159190918115415,10.082635288229724,167.02373338137528,0.28427233560347015,0.7806767339074266,1.5339523732090548,BR-2,Supplier_A,Night,Lot-007,0.0,0.0,49.21455783464657,108.0,Lab-201,294.29574885590756,71.62351989618794,3.609090713103643
B109,6.943761429235844,36.58697888387287,129.58377780513675,51.019109745227766,39.377454651434185,45.45758290902714,0.6254903778030217,5.103043229692766,15.086819569548611,172.63152877828045,0.3809534046033219,0.826772902458621,1.5317084531192404,BR-1,Supplier_A,Day,Lot-009,1.0,0.0,36.196628655556914,109.0,Lab-102,299.89432248378796,75.69351172716773,2.648982185308686
B110,7.172344309812218,36.78580829824193,,42.431932438352575,30.70482143174798,43.14007992055689,0.5386788029897351,,12.160168595243622,161.8369985530788,0.37330071267706666,1.0413948713625807,1.5671368048015155,BR-5,Supplier_B,Night,Lot-007,0.0,0.0,44.50688452840224,110.0,Lab-102,327.576354931407,63.28345471942711,3.610665189816927
B111,7.299707399253412,37.39961984928958,125.97248185995434,42.26059485495104,37.87221459032298,30.0,0.933131896147033,4.495744468653396,14.939197039405332,174.96899396048565,0.3542365866155298,0.8867620437895246,1.685673398954192,BR-3,Supplier_A,Night,Lot-004,0.0,0.0,41.03106813645819,111.0,Lab-102,309.4030019279108,69.30673427831769,4.316203770843173
B112,6.562051752153809,34.915524920395214,87.12633036783379,17.90135138514119,18.676377210094003,37.8924364469879,0.7018006086730669,4.149135339176035,11.065353571184463,192.4872452478788,0.49060093618202827,0.9039598884690655,1.7704377978039592,BR-2,Supplier_C,Night,Lot-010,1.0,0.0,53.95740605355593,112.0,Lab-102,301.69436430074353,81.0592240987219,4.454838606354418
B113,6.953540728997244,36.78242127123595,116.20651809530426,42.026573761350214,42.533097908877245,53.28546423412058,0.7653366585995883,4.661242736168961,15.69428809385071,168.6513355830254,0.4101940580742301,0.8875149513242684,1.5496399608793348,BR-2,Supplier_A,Day,Lot-003,0.0,0.0,56.42547882253748,113.0,Lab-201,317.75352437350114,65.54826971867175,6.629730784790381
B114,7.086533900296564,37.56677107492256,132.44666731303673,54.03156502134902,38.933385998285466,41.67993099958965,0.6536269296075767,4.386251750413249,16.75392788593872,174.3037575050907,0.4199354098795484,0.9383569715081754,1.6804505715474614,BR-3,Supplier_A,Night,Lot-004,0.0,0.0,55.451084688247064,114.0,Lab-102,308.73105082282774,77.21856712298974,3.0635269239952128
B115,6.985762929997678,36.91245176694462,139.75129412809076,25.762724912741472,35.58520349442284,48.343845904769466,0.6508036356299349,5.412566515736068,12.777004304226631,171.94033742611302,0.3287909581631843,0.8047942661679404,1.4377172885973148,BR-1,Supplier_C,Day,Lot-007,0.0,0.0,40.958244644663836,115.0,Lab-102,309.3501401066936,69.09161543070604,3.8971298737734394
B116,7.201369657565181,37.513791859345375,143.5324406552043,27.98917978892925,35.82984931471833,36.960544705160835,0.799139475988646,4.878620734804639,11.998770320897044,183.2480038906187,0.3250470309767943,0.6556190953859764,1.6725528724361973,BR-5,Supplier_A,Day,Lot-011,0.0,0.0,25.083735021684166,116.0,Lab-101,323.87191230809884,75.27476255909971,4.596573525547197
B117,6.624680087688572,36.867345472621274,,38.1978041826072,26.289411609399902,55.351585635335,0.7324507367037224,3.8785082588225333,9.756749306390041,159.12904614420407,0.38202430245033253,0.8049131093595192,,BR-4,Supplier_A,Day,Lot-005,0.0,0.0,32.86430481495957,117.0,Lab-101,301.05919969278784,78.5839650432172,3.9672078571188587
B118,6.881193091554959,36.94587023911615,120.68318982043779,42.10169517356298,39.41702231506638,45.063820209644604,0.8653565197593638,,13.91389022503461,153.58765673786272,0.38951539268087243,0.8849388567997201,1.7245055897741013,BR-4,Supplier_A,Night,Lot-006,0.0,0.0,58.37301582465767,118.0,Lab-102,304.135617447818,76.44769060191012,3.2991345956158855
B119,6.88916505988694,37.02791606542499,126.23264195631612,46.83073097334809,42.6501570966502,47.88526257714298,0.874304610277551,4.173941479055865,13.220493344580468,157.05098402354392,0.2779028638087049,0.742415968390794,1.9037025403829184,BR-3,Supplier_A,Day,Lot-001,0.0,0.0,43.78996048544141,119.0,Lab-201,316.84895990578644,77.45495761328326,1.8310399531180592
B120,6.612335917770494,38.012598787778636,131.2018744614109,45.31161038619233,29.334093700561617,61.117568647230954,0.8585019575589528,4.2826519957423566,11.08775729283428,171.94398309893595,0.3700831137432756,0.8058907239608535,1.5304665779245774,BR-4,Supplier_A,Night,Lot-002,0.0,0.0,40.9942030538791,120.0,Lab-201,326.6329174889785,65.09043879955226,3.284831617325778
B121,6.856545080013616,37.197949951195675,123.45413539159354,39.31027860983601,34.36220709231251,55.85686065383112,0.8486320949114132,4.772600461058917,15.496641263886778,170.48130640842442,0.38077396455804274,0.7646584205598149,1.1991930414708147,BR-3,Supplier_A,Night,,0.0,1.0,60.14128234748987,121.0,Lab-102,329.8579236178782,,2.4968166221950785
B122,6.865271899147734,36.65245741451699,123.56917025493853,49.13330585269234,31.633944522716178,44.00732346163412,1.0093321845918264,4.329538919148425,13.510065159897772,166.92030993682675,0.36816679588258794,0.9401623401474504,1.4623083306808284,BR-4,Supplier_A,Day,Lot-001,0.0,0.0,57.12127956390661,122.0,Lab-102,307.01925935566055,66.88384131219108,1.5827506464267103
B123,6.993801162186611,37.23914925459655,131.88503758251417,49.211367822069114,32.6905684285518,42.144068798342666,0.6918887477146136,5.091070698977625,12.133380890980488,155.89338655803584,0.3352635273209328,0.8799565612325251,1.7471000214862886,BR-1,Supplier_A,Day,Lot-011,,0.0,47.19558977535829,123.0,Lab-102,326.2485236030358,73.55725059342923,2.8860496216611793
B124,7.230333860498848,36.77335861202048,121.28860824768881,43.28840481890096,38.29414894752045,43.88395742512304,0.8134078160556498,4.174019466167632,13.279940707591017,172.90180563996154,0.3503255649943373,0.8721232496515167,1.6384922859240392,BR-3,Supplier_B,Day,Lot-011,0.0,0.0,44.65277527148821,124.0,Lab-101,305.5902924783551,73.54947712198336,2.5340715909269638
B125,6.985889082785674,36.72858743598457,113.24855676351606,48.73860300740789,26.53578814756339,49.31433861509748,0.9559227784623506,4.2595793960747494,16.856869985645154,154.97765700114513,0.3702727443534962,0.8697281050496777,1.5898261757880048,BR-1,Supplier_B,Night,Lot-010,0.0,0.0,45.943190297495,125.0,Lab-101,336.9145121628816,74.91073535321749,4.817301163410128
B126,6.844453530351193,37.21801047596224,117.0263232099697,43.9085168440249,41.37848741096385,45.31604312736934,0.9717447771205643,4.23899600854854,15.826461276261488,176.4305462413921,0.38499400129855266,0.8170200597958298,1.7113869369527743,BR-3,Supplier_A,Night,Lot-001,1.0,0.0,,126.0,Lab-102,301.39474769496326,74.02174005636114,4.841528572380011
B127,7.019748182581565,36.9108799557199,129.6069245328049,38.06961881251981,42.14620288463525,43.43091305747743,0.6493883620786512,4.288898688404728,14.213942664703323,190.0,0.41326353704028124,0.8358045026022002,,BR-2,Supplier_A,Day,Lot-001,0.0,0.0,59.80037825055686,127.0,Lab-101,330.9417457295008,,2.734568994586775
B128,7.218851251859443,36.99750157007913,122.03591949439947,46.884717873000035,36.618935765796984,55.536678129608774,0.7825173470012956,5.204555355551297,15.862031040622675,169.29806031914396,0.4394470912722979,0.7251852335574145,1.744836029992182,BR-1,Supplier_B,Night,Lot-004,,0.0,,128.0,Lab-101,307.1221667181753,63.90079552622571,3.6356799172116303
B129,6.47470345793367,35.27953283591412,75.0070182695234,12.343650768897149,20.523264870231618,45.25763570344406,0.9829745315040712,4.945837961485666,11.945993695949173,189.35938689158073,0.36381087520600125,0.6450846416999545,1.6971077882635177,BR-1,Supplier_C,Day,,1.0,0.0,52.80823226431313,129.0,Lab-101,339.1589574575352,,1.3984602730424505
B130,6.866096520894139,37.0178040943119,130.04095090642627,42.00937892728141,32.519697556986856,60.94732910474258,0.8809694926238878,5.540469174706638,14.571214221599467,161.56426207993997,0.3549114092136553,0.8320064904276019,1.7934720724379134,BR-3,Supplier_C,Night,Lot-005,0.0,0.0,56.35416087256137,130.0,Lab-101,322.0958487462298,73.1150074651135,3.307924069744228
B131,7.130538812669361,37.04873806410265,117.50190244522868,52.31067500532702,44.78096063756483,46.58982666438912,0.8434315637775727,5.84720431214459,14.824109127070235,149.70808011021865,0.40407106204438686,0.8459192205017715,1.6074073734250007,BR-1,Supplier_A,Night,Lot-006,0.0,0.0,37.64259199180465,131.0,Lab-102,302.8078016471013,78.89626104574691,4.558574660983284
B132,6.990123499168456,36.222061573553106,131.07497796355767,25.0,24.0,57.604569562460725,0.7938778367878412,4.033105632437213,13.466359681302801,160.575525732728,0.413596470402597,0.9167411654740302,1.6948415042390328,BR-5,Supplier_A,Night,Lot-003,0.0,0.0,53.038895139792345,132.0,Lab-201,308.7331382454899,71.7316023948728,5.154913045459744
B133,7.146547244327706,37.133300434013336,126.54611124150074,32.07621080888301,36.088621232935644,48.322576247619075,0.7739438889150705,4.638730520030008,15.45800833910632,156.16394283011127,0.35611897617076127,0.9457068652865894,1.5008596683062745,BR-3,Supplier_A,Night,Lot-009,1.0,0.0,44.64344996270711,133.0,Lab-201,324.3741744626849,63.569013835938236,3.001734085632161
B134,7.027543577476846,36.55629320305939,107.18224295706226,33.69050701537941,31.509995718430076,52.25924372612141,0.8545862875708389,3.9530898258461113,12.783046399782208,152.97695881226485,0.42347164123313946,0.9455998787999157,1.4537662701505591,BR-2,Supplier_A,Night,Lot-004,,1.0,26.871238433817872,134.0,Lab-102,327.63173301138676,77.79677808602463,
B135,7.156299456656122,36.39519530255421,139.30765749423495,39.45717546701836,42.4251366587166,41.29002816513479,0.7897151050018619,4.172316739738453,15.62160555710746,181.50123947796084,,0.7401581125364898,1.8230828224670357,BR-3,Supplier_B,Day,Lot-001,0.0,0.0,29.974643664113504,135.0,Lab-102,314.1514128993064,69.77777634203336,1.8780313098811399
B136,6.843685939472685,36.87955606464946,115.99106307491701,40.21774281163779,34.286873263210964,40.450565053181826,0.8148905654746667,4.253454619359381,15.714089297368842,168.45576266223196,0.45104275561122703,0.7918187972040184,1.5845927482116302,BR-1,Supplier_A,Day,Lot-009,0.0,0.0,38.855059107850515,136.0,Lab-101,315.5358993715616,74.05202074452613,2.2533210811986906
B137,7.0278247628581125,36.92939335116006,102.1388558817778,31.448720465588668,40.22174711404586,48.98808870759742,0.8294318447338045,4.018564819223949,8.082248262466454,169.41718822552585,0.47780764986959023,0.8584267436705103,1.6787808905379806,BR-5,Supplier_A,Day,Lot-011,0.0,0.0,51.24978582874065,137.0,Lab-101,324.1002363917288,68.11524342912288,4.993526611893027
B138,6.992075797414632,36.6572728423997,109.45947548496437,35.10389377382422,41.11003230543001,52.42559607602455,0.73863141658078,4.021461999905872,17.11867254772226,163.21879871323375,0.3323471123737309,1.022552374219374,1.5697984023058225,BR-3,Supplier_A,Day,Lot-001,0.0,0.0,47.91039652272237,138.0,Lab-102,316.58158112412985,81.86581026140215,6.339569719988546
B139,6.811139633661257,37.19086115018379,109.74745807186014,35.97410825033501,48.09924211851511,46.261667263003005,0.8838555248657726,4.52064359181386,8.0,164.44416025800908,,0.9384079362971133,1.4561574958528058,BR-4,Supplier_B,Night,Lot-006,0.0,0.0,48.47493365740531,139.0,Lab-102,299.4779416879395,66.74061105490082,4.690804783457174
B140,6.748573969383636,36.43023869177018,122.62607982389041,59.20196864453124,36.883819309785466,37.63844332195597,1.15,3.9308048698874756,13.144692143776524,174.680956140154,0.3806202733140263,0.9095517729598703,1.5517572628131842,BR-1,Supplier_A,Night,Lot-010,0.0,0.0,62.607547861493536,140.0,Lab-101,305.24431170431785,69.97542147536295,3.943520658852383
B141,7.153434826349439,36.7575696879296,118.71379393344516,54.612193634230024,40.06824403292436,37.15832061911937,0.6067616032808709,5.063169827525698,16.755765675367062,165.70896593174305,0.3746059537307121,0.7889769635560567,1.7797590428428343,BR-3,Supplier_C,Night,Lot-009,0.0,0.0,36.8472830811215,141.0,Lab-102,317.82143931781997,72.6446922161839,
B142,6.9668285712007645,36.69529405277345,117.95801638831288,39.117754076207454,29.832194864799103,36.723613385789434,0.8588815029027975,4.095235554420367,13.80196920444463,170.7762454422226,0.3442905394214425,0.7493440295075899,1.638838411884708,BR-3,Supplier_A,Day,Lot-011,0.0,0.0,46.78053316653021,142.0,Lab-101,329.5857889979723,65.44690603747826,1.168574121539129
B143,6.845989549303481,36.88369445538123,129.43642358578975,,44.54727459811559,34.51045626589402,0.7287771893657313,6.145262933553015,11.274390838567008,164.23596131939485,0.29829408982229105,0.8831126306706591,1.2761642944431266,BR-5,Supplier_C,Night,Lot-005,0.0,0.0,49.43548418251052,143.0,Lab-101,334.39178908994455,73.98311717152558,4.181173351654216
B144,7.012687791353801,36.99760249962653,126.07850433431244,33.95557201968194,33.81720133560749,46.71165483640607,0.88928830930231,4.351738551969582,12.093778464223325,162.9206239834116,0.38509736953159523,0.7319470988612511,1.5155608869478152,BR-3,Supplier_A,Day,Lot-005,0.0,0.0,41.10981506769332,144.0,Lab-201,324.3543530492574,81.67146286480494,3.4987122626003555
B145,7.233043394322875,36.54723746763176,125.79257444773144,28.643087107423135,34.9158520975174,53.31278549110216,0.8255868967993433,4.639609703054378,16.759192641905365,153.33777250958323,0.3377404387248648,0.8009250919215758,1.835167006832754,BR-3,Supplier_C,Day,Lot-009,0.0,0.0,47.22661396066353,145.0,Lab-102,318.4474891324364,69.05722703583774,2.451830744987035
B146,6.619467187833054,37.15349893710968,126.91794148794432,41.18183869514033,37.87763712832934,45.91279738498874,0.9114225728850955,3.88756234854368,10.272690032792996,148.20025843869584,0.3847296414411194,0.8108177640798462,1.515792502104007,BR-2,Supplier_C,Night,Lot-002,0.0,0.0,34.20040532732524,146.0,Lab-102,323.9857666317897,74.37085691419036,4.091745613162071
B147,6.7606050358174015,36.92205082891714,129.39361601602687,35.01503611729182,29.40413610063083,31.30730407730396,,5.5383504669702015,16.98378042211644,163.64594289040238,0.3363276052065631,0.9474329671298246,1.261923409322531,BR-2,Supplier_C,Night,Lot-003,0.0,0.0,58.27924973820022,147.0,Lab-201,,55.503387683768665,4.161183914510933
B148,6.8638804404588525,36.23781881134083,96.70455989867068,41.406046278365935,39.25823515910916,44.76005700782543,0.8430905341321817,5.215725374441604,14.378775382106964,166.50847022793909,0.31951879097856123,0.7916242157632257,1.852887821667607,BR-3,Supplier_C,Night,Lot-008,0.0,0.0,41.54708357975653,148.0,Lab-201,313.16122847690144,,5.322182215956381
B149,7.293012196009659,36.214492995861036,117.62674097282647,30.79855905669566,43.32106450108756,,0.9558462746097013,4.763303728904861,11.876730273026645,154.4248296696209,0.39288640982072937,,,BR-3,Supplier_C,Day,Lot-009,0.0,0.0,63.25120131822803,149.0,Lab-201,305.1104313439263,70.12174628444276,4.191243196217781
B150,7.080865656925473,36.89568824747474,95.8374792261263,,39.611136029235105,59.623991876465354,0.5386842527453587,3.8592585981712384,13.21714684093408,165.6897262146883,0.3883006839743573,0.8603555718129974,1.538797942589952,BR-1,Supplier_B,Night,Lot-002,0.0,0.0,46.74020540866036,150.0,Lab-102,300.01508867150744,67.0890143855377,5.719752115668138
