batch_id,batch_sequence_number,sodium_hydroxide_g,drying_temperature_C,drying_time_hours,ambient_humidity_percent,pH_after_neutralization,mixing_time_min,water_addition_L,filtration_pressure_bar,hold_time_hours,reactor_id,operator_shift,raw_material_lot,deviation_reported
MS149,149,103.48756809883254,58.14061734068731,7.860574779880895,57.063853647950125,7.228241984212691,35.63529125673516,249.57033600330018,1.3598297917280255,7.0558911896619305,RX-4,,RM-002,0
MS150,150,98.67558949314673,59.060999487477986,8.434603587466498,52.42153381095295,7.169693276054436,28.80995596970265,256.9133683918918,0.9671266500469903,3.936948515763004,RX-1,Night,RM-004,1
MS151,151,100.85182656441707,54.776841765207486,8.230325566188274,64.69102324712597,7.136224054726694,39.85530179726666,248.04148390706584,1.1699175922670055,6.505749120521655,RX-1,Night,RM-004,0
MS152,152,95.23906612906981,58.73794016283188,5.5575577517202195,43.98336864627289,7.0816880645900095,40.02408661621275,257.7727696268033,1.2533922527733126,4.794632343234251,RX-2,Day,RM-002,0
MS153,153,116.44809094437021,60.35062859273613,6.165706055858768,66.8182172306207,7.203085458459099,36.12273229029968,236.10622050902194,1.0471485696483418,3.19930563593096,RX-1,Night,RM-001,0
MS154,154,104.0504923463306,57.69068184015169,6.03112158761452,62.47157911709056,7.177358810597556,36.6106957778142,266.12625458661546,0.99890388342077,5.342705804298613,RX-4,Day,RM-002,0
MS155,155,92.74737230073212,51.829691997387464,8.660663700328364,48.03649219512699,7.085036854423133,39.724575173742174,264.4325905430704,1.1346101630580336,4.653003069587635,RX-1,Day,RM-007,0
MS156,156,96.95451823519669,56.84699257990235,9.839805516506376,46.10818426259622,7.129876818800279,46.70548115353387,260.8302930688466,0.8878321141390844,3.4341515691071463,RX-4,Day,RM-001,0
MS157,157,99.24179954350794,56.73282124100342,8.717871292539762,39.164177462082584,7.083919226656205,29.44665624934621,237.74023476186755,1.1381747153167776,6.3263014995901585,RX-3,Day,RM-006,0
MS158,158,103.27338548055047,53.98377775637217,6.8852277543844185,67.94498595620509,7.103579059257482,39.005330506659604,261.7915399406108,1.0716476703933189,5.157435362475544,RX-3,Night,RM-008,0
MS159,159,116.38526445999995,52.907627683564904,7.7112020709164595,41.4617469759584,7.292062878184399,47.38813947387608,236.80195022281356,1.1976994682201463,4.938791001386235,RX-4,Day,RM-006,0
MS160,160,100.46090011403598,53.56295114695733,4.5,50.07093514417483,7.213915426570221,28.91756147579142,266.7871028451969,0.9076248108816654,,RX-2,Night,RM-002,0
MS161,161,83.58388494059132,59.446697599495664,8.520777548555275,73.30902044046064,7.227499088587984,41.03158707749146,235.01776952785343,1.2281253756360975,3.2362206290983466,RX-1,Day,RM-007,0
MS162,162,98.24396206410933,56.3990013500629,8.096040910166106,61.08440405760622,7.0947055988841905,42.18767679404937,247.65913646757554,1.2691507443586998,6.878087187314679,RX-3,Night,RM-006,0
MS163,163,93.40791501578957,61.012739308061825,10.019521767709168,55.67750317874243,7.128455134578368,42.61931205235434,260.14830976410946,1.046123467255703,5.883672833326613,RX-2,Day,RM-003,0
MS164,164,99.05354580743874,50.60905626762474,5.566059629075282,55.05823633589964,7.2900366586609,52.902705372556895,237.53969013438322,1.1955662953742383,5.50251091846199,RX-2,Day,RM-001,0
MS165,165,108.42627238270083,57.26747088246161,8.082122120376722,50.010113434146575,7.118671614734696,41.83194960194957,227.12731575893233,1.144100630249824,2.0,RX-4,Day,RM-008,0
MS166,166,106.84100647583597,60.800493173798415,7.741888666741005,36.90879000191843,7.124016124125122,37.857678765883406,243.764395776061,1.341213179260392,5.630106447877711,RX-3,Day,RM-003,0
MS167,167,101.87280727847028,61.49416870838115,6.305218861040338,58.64204197211006,7.240142130188596,39.29988140012225,244.26873244236083,1.2418717378257988,4.618152285161632,RX-1,Day,RM-003,0
MS168,168,104.29895827800719,54.382624425261376,5.997760616242067,39.68318882776217,7.286017777294213,42.24015226411667,244.46858949556182,1.1414348063134945,6.964380238803093,RX-1,Night,RM-002,0
MS169,169,87.34853029375496,60.774017123403866,6.436740665027345,76.0341612412719,7.291213019711726,36.489495586818734,251.47585615528203,0.9440682008960541,4.927013593924543,RX-2,Night,RM-004,0
MS170,170,101.65637345838435,59.2818428826135,9.67583156551504,34.23391056076328,7.2000690289740685,32.72941059351652,249.05325021942642,0.9889377815236265,3.281705401415698,RX-3,Day,RM-006,0
MS171,171,82.5813653497424,59.54702536734139,9.677942569932663,49.04645722720654,7.124465426094868,37.1524500265143,250.59299535868848,1.0942067769564678,4.341761439141768,RX-2,Night,RM-008,0
MS172,172,93.99791806826232,56.64228256155936,6.040080983488483,52.60481237636022,7.212608454546553,40.28332657024932,239.41581961251043,1.049685871161532,4.456059461967279,RX-1,,RM-007,0
MS173,173,103.44239461622749,59.03049511838399,7.949902439845626,45.53546964625843,7.226245518985868,51.920110671786475,244.44330276270443,1.0705989525252897,5.448323991200619,RX-3,Night,RM-007,0
MS174,174,116.01986264395234,58.745420349159915,8.910082182650111,52.627870909714474,7.1605932802502785,38.16542041707513,254.91791723375437,1.2869370192430072,4.637124475723654,RX-3,Night,RM-004,0
MS175,175,108.50430738653213,54.19281842739913,8.688489842537248,59.94487463546455,7.159255318086768,38.36418383261149,238.48373961231673,1.172882484250318,6.36073920945648,RX-4,Night,RM-007,0
MS176,176,109.42155968152612,48.0,5.922284014152243,68.44593681088213,7.24885528857134,33.711724944209564,235.98789050206415,,5.918257315783249,RX-2,Day,RM-003,0
MS177,177,95.45434370391513,59.426147951138816,7.297488444440653,53.98883773844042,7.357102806505191,50.04041318174434,249.14722636548217,1.1527667864976985,4.321921562641674,RX-4,Day,RM-006,0
MS178,178,112.43484200773133,59.199801702640535,6.046396604309049,52.27542008329608,7.02943306124186,44.20798561451497,276.6543941879674,1.1352397082807257,7.316729607012313,RX-4,Night,RM-005,0
MS179,179,98.38431747749354,58.25756154531917,9.724616618831574,56.43010458654635,7.183877601046391,46.83302137654884,275.9056123001422,1.0682091267893465,5.338673818723096,RX-3,Night,RM-004,0
MS180,180,117.52652874442065,54.817224900783486,12.092958683906447,52.92643165419214,7.038047978807562,44.81949428082449,221.3376416051885,1.0073310929675372,3.801902128513119,RX-3,Day,RM-001,0
